CO2_mean,O1_airHeatEl,O1_airHeatWater,O1_cavityInsulation,O1_centralCooling,O1_exhaust,O1_exhaustSupply,O1_exhaustSupplyHeat,O1_extWallBrick,O1_extWallConcrete,O1_extWallWood,O1_exteriorInsulation,O1_facadeAsbest,O1_facadeBrick,O1_facadeConcrete,O1_facadeWood,O1_floorHeat,O1_individualCooling,O1_insulationOther,O1_intWallBrick,O1_intWallConcrete,O1_intWallGypsum,O1_intWallWood,O1_interiorInsulation,O1_natVentAut,O1_natVentman,O1_noCooling,O1_radiators,O1rur_agr,O1rur_com,O1rur_ind,O1rur_nurb,O1suburb_com,O1suburb_indus,O1suburb_res,O1urb_com,O1urb_indus,O1urb_res,O2_ceilingBoards,O2_ceilingConcrete,O2_ceilingFabric,O2_ceilingMetal,O2_ceilingWoodPanels,O2_constructionActivities,O2_crackWinPaint,O2_desklight,O2_emergencyGenerators,O2_fabric,O2_floorCarpet,O2_floorConcrete,O2_floorPlastic,O2_floorWood,O2_garbageDumpsters,O2_heavyTraffic,O2_lightFlour,O2_lightIncan,O2_lightLED,O2_metal,O2_noOutdoorContSources,O2_noSpaceHeatersInUse,O2_officeType,O2_opWin,O2_otherArt,O2_otherCeiling,O2_otherCeilingComment,O2_otherGreenPlants,O2_otherLounge,O2_otherOther,O2_otherWallColor,O2_otherWallCov,O2_otherWallCovComment,O2_otherWaterEl,O2_paintWallboard,O2_powerPlants,O2_smokeStack,O2_suspendedCeiling,O2_suspendedCeilingComment,O2_ventFancoil,O2_ventFloorDif,O2_ventFloorReg,O2_ventLinCeilDif,O2_ventLowFloorGrill,O2_ventLuminaires,O2_ventNoReturn,O2_ventNoSupply,O2_ventOther,O2_ventPerfCeiling,O2_ventReturnCeilGrill,O2_ventReturnCeilSlot,O2_ventReturnFloorGrill,O2_ventReturnOther,O2_ventReturnSideGrill,O2_ventReturnSlotsLum,O2_ventRoundDif,O2_ventSideWallDif,O2_ventWallGrill,O2_viewGreenNature,O2_viewOtherBuildings,O2_viewRoadParking,O2_wallpaper,O2_winShadePercentage,O2_winShades,O2_windowOrientation,O2_woodPanels,O3_deskWash,O3_envMat,O3_floorMope,O3_floorVacuum,O3_winWash,OO_buildingID,OO_buildingTypology,RH_mean,T_mean,buildingID,light_mean,location,officeID,sound_mean,building,sex,age,job,contacts,smoker,distToWindow,windowOrientation,officeInterior,personsInOffice,hoursatdesk,photocopier,outside,perfume,food,tobaccoSmoke,printer,carpet,cleaningProd,noiseTraffic,noiseOverhearing,noiseOfficeEquipment,noiseTelephones,noisePhoneTalk,noiseNeighborTalk,noisemechanical,lightTooDark,lightTooBright,lightTooLittleDaylight,lightTooMuchDaylight,lightFlicker,lightReflections,lightColor,lightNoTask,symptabilitywork,symptstayhome,performanceOverall,indoorClimate,month,s0_better,s1_better,s3_better,s7_better,SBS1,SBS2,Window Area,Office volume,Construction year,Number of supply devices,area_det_floor,Renovation Year
908.9140138408308,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,single,33.0,True,True,Acoustic panels,False,False,False,False,False,,True,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,33.0,Interior blinds,North,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.499349480968858,22.438934256055365,402,679.2152249134961,Greenland,402d,41.96455223880597,402,Female,_30-39,,Glasses,current,0-2,north,,2-3,>5,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,,False,_1-5,_1-5,2.0,2.0,3,1,1,1,1,1,1,1.94,32.1552,1990.0,0.0,0.0,2010<
954.179540636041,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,openNoPartitions,33.0,True,False,,True,True,False,False,True,Interior Walls Arne glass panels,True,False,False,True,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,60.0,Interior blinds,South,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.841704946996469,22.41729484902308,402,1368.6531802120126,Greenland,402e,41.96455223880597,402,Female,_30-39,Administrative,Contacts,former,0-2,south,withPartitions,4-5,>5,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,False,True,,False,_1-5,_0,2.0,0.0,3,1,0,0,1,1,1,5.85,131.56,1990.0,0.0,0.0,2010<
977.7389748201437,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,single,33.0,True,False,,True,True,False,True,False,,False,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,Interior blinds,North,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,7.589469424460438,21.23176798561154,402,734.5616906474834,Greenland,402b,41.96455223880597,402,Male,_50-60,Administrative,Glasses,never,0-2,north,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,_6-10,_1-5,0.0,0.0,3,1,1,1,1,1,1,1.95,32.1552,1990.0,0.0,0.0,2010<
925.6856506849316,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,2.0,shared,33.0,False,False,,True,True,False,False,False,,False,True,False,True,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,100.0,Interior blimds,South,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.297058219178084,23.07080993150684,402,2137.917294520548,Greenland,402a,41.96455223880597,402,Female,_20-29,Administrative,Glasses,never,2-4,west,withPartitions,4-5,>5,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,,False,_6-10,_0,0.0,0.0,3,1,1,1,1,1,1,3.9,43.57600000000001,1990.0,0.0,0.0,2010<
925.6856506849316,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,2.0,shared,33.0,False,False,,True,True,False,False,False,,False,True,False,True,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,100.0,Interior blimds,South,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.297058219178084,23.07080993150684,402,2137.917294520548,Greenland,402a,41.96455223880597,402,,_20-29,Administrative,Contacts,never,0-2,south,withPartitions,4-5,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_0,1.0,1.0,3,1,1,1,1,1,1,3.9,43.57600000000001,1990.0,0.0,0.0,2010<
977.7389748201437,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,single,33.0,True,False,,True,True,False,True,False,,False,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,Interior blinds,North,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,7.589469424460438,21.23176798561154,402,734.5616906474834,Greenland,402b,41.96455223880597,402,Male,_20-29,Administrative,Glasses,former,0-2,north,shared,4-5,>5,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_6-10,_1-5,2.0,1.0,3,1,1,1,1,1,1,1.95,32.1552,1990.0,0.0,0.0,2010<
844.4010139860138,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,single,33.0,False,False,,True,True,False,False,False,,False,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,100.0,Interior blinds,South,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,12.398601398601391,23.816349650349657,402,1025.5772727272715,Greenland,402c,41.96455223880597,402,Male,_>60,Administrative,Glasses,current,0-2,north,single,,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,5.0,4.0,3,0,0,0,0,0,0,1.95,32.1552,1990.0,0.0,0.0,2010<
977.7389748201437,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,single,33.0,True,False,,True,True,False,True,False,,False,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0,Interior blinds,North,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,7.589469424460438,21.23176798561154,402,734.5616906474834,Greenland,402b,41.96455223880597,402,Female,_40-49,Administrative,Glasses,current,0-2,norhteast,single,1,>5,True,False,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,,False,_1-5,_1-5,2.0,2.0,3,1,1,1,0,1,1,1.95,32.1552,1990.0,0.0,0.0,2010<
925.6856506849316,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,2.0,shared,33.0,False,False,,True,True,False,False,False,,False,True,False,True,False,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,100.0,Interior blimds,South,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.297058219178084,23.07080993150684,402,2137.917294520548,Greenland,402a,41.96455223880597,402,Female,----,Administrative,None,former,0-2,---,shared,4-5,>5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,0.0,3,0,0,0,0,1,0,3.9,43.57600000000001,1990.0,0.0,0.0,2010<
908.9140138408308,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,no,none,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0,single,33.0,True,True,Acoustic panels,False,False,False,False,False,,True,True,False,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,33.0,Interior blinds,North,False,onceWeek,1,onceWeek,onceWeek,onceWeek,402,0,14.499349480968858,22.438934256055365,402,679.2152249134961,Greenland,402d,41.96455223880597,402,Female,_30-39,,Glasses,current,0-2,south,single,1,>5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,False,----,----,2.0,2.0,3,0,0,0,0,0,0,1.94,32.1552,1990.0,0.0,0.0,2010<
617.7592119565218,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,little,none,True,False,False,False,True,False,True,True,True,False,False,False,False,1.0,shared,33.0,False,False,,False,False,False,False,False,,False,False,True,True,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,20.0,Interior blinds,North,False,never,moreThan50%,never,onceWeek,never,403,0,20.418541847826088,21.411473369565265,403,1019.3697391304362,Greenland,403d,41.96455223880597,403,Male,_40-49,Professional,None,former,0-2,north,shared,1,3-5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,,,,3,0,0,0,0,0,0,2.1,43.5,1994.0,0.0,0.0,1990-2009
809.8974462365592,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,little,all,True,False,False,False,False,True,True,True,False,True,False,False,False,2.0,single,33.0,True,False,,False,True,False,False,False,,True,True,True,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,100.0,Interior blinds,0,False,never,moreThan50%,never,onceWeek,never,403,0,23.6802694892473,24.546841263440893,403,994.4988172043022,Greenland,403a,41.96455223880597,403,Male,_>60,Administrative,Glasses,former,0-2,north,single,1,>5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,,False,_0,_0,5.0,4.0,3,0,0,0,0,0,0,5.7,57.2,1994.0,0.0,0.0,1990-2009
661.1246893638171,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,no,<50%,True,False,False,False,True,False,True,True,False,False,True,False,False,6.0,openPartitions,33.0,True,False,,True,True,False,False,False,,False,True,True,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,20.0,Interior blinds,North,False,never,moreThan50%,never,onceWeek,never,403,0,22.79998310139164,24.15802025347915,403,624.3770377733597,Greenland,403b,41.96455223880597,403,Male,_>60,Administrative,Glasses,former,0-2,north,withoutPartitions,2-3,>5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,False,_0,_0,1.0,1.0,3,1,0,0,0,1,1,13.0,229.87999999999997,1994.0,0.0,10000.0,1990-2009
661.1246893638171,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,no,<50%,True,False,False,False,True,False,True,True,False,False,True,False,False,6.0,openPartitions,33.0,True,False,,True,True,False,False,False,,False,True,True,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,20.0,Interior blinds,North,False,never,moreThan50%,never,onceWeek,never,403,0,22.79998310139164,24.15802025347915,403,624.3770377733597,Greenland,403b,41.96455223880597,403,Female,_40-49,Administrative,Glasses,former,0-2,northwest,single,1,>5,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,,False,_1-5,_0,3.0,2.0,3,0,1,1,1,1,1,13.0,229.87999999999997,1994.0,0.0,10000.0,1990-2009
661.1246893638171,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,no,<50%,True,False,False,False,True,False,True,True,False,False,True,False,False,6.0,openPartitions,33.0,True,False,,True,True,False,False,False,,False,True,True,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,20.0,Interior blinds,North,False,never,moreThan50%,never,onceWeek,never,403,0,22.79998310139164,24.15802025347915,403,624.3770377733597,Greenland,403b,41.96455223880597,403,Male,_50-60,Technical,Glasses,former,>4,north,single,1,>5,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_1-5,_1-5,,1.0,3,0,0,0,0,0,0,13.0,229.87999999999997,1994.0,0.0,10000.0,1990-2009
661.1246893638171,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,no,<50%,True,False,False,False,True,False,True,True,False,False,True,False,False,6.0,openPartitions,33.0,True,False,,True,True,False,False,False,,False,True,True,True,False,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,20.0,Interior blinds,North,False,never,moreThan50%,never,onceWeek,never,403,0,22.79998310139164,24.15802025347915,403,624.3770377733597,Greenland,403b,41.96455223880597,403,Female,_50-60,Administrative,Glasses,never,0-2,north,withoutPartitions,2-3,>5,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,5.0,3,0,1,0,0,1,0,13.0,229.87999999999997,1994.0,0.0,10000.0,1990-2009
617.7592119565218,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,little,none,True,False,False,False,True,False,True,True,True,False,False,False,False,1.0,shared,33.0,False,False,,False,False,False,False,False,,False,False,True,True,True,,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,20.0,Interior blinds,North,False,never,moreThan50%,never,onceWeek,never,403,0,20.418541847826088,21.411473369565265,403,1019.3697391304362,Greenland,403d,41.96455223880597,403,Male,_40-49,Professional,Glasses,current,0-2,north,,2-3,1-2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,_0,_0,3.0,3.0,3,0,0,0,0,0,0,2.1,43.5,1994.0,0.0,0.0,1990-2009
